id,category,text,trans_text
351,taste,너무 맛있어요 직원분들도 친절하시구 ㅎㅎ,It's so delicious. The staff are kind
352,taste,"친절도는 날마다 달라요. 그래도 친절한 편..?입니다
두달에 한번은 먹으러오는데 갈비짬뽕 생기고나서 좀 맛이 바꼈지만 그래도 짬뽕 맛집에 속합니다!!!건더기도 실하고 시원해요!옛날 수타원의 맛을 느끼고싶다면 삼선짬뽕 시키세요","Kindness varies from day to day. But he's kind. I come to eat it once every two months, but the taste changed a little after Galbi Jjambbong, but it still belongs to a jjambbong restaurant!!!It's solid and cool!If you want to taste the taste of the old SuTawon, order Samseon Jjamppong"
353,taste,맛있어요,It's good
354,taste,맛나요,It's delicious
355,taste,맛있어요~~,It's delicious
356,taste,탕수육 맛있어요!!,Sweet and sour pork is good!!
357,taste,맛있어요,It's good
358,taste,맛있어요,It's good
359,taste,지역주민이 추천해서 가게된 짜장면집 입니다. 수타면이라서 면 굵기는 일정하지 않은데 굉장히 쫄깃해요. 짜장면 짬뽕 모두 괜찮았습니다. 평일 점심시간에는 공기밥이 무료로 제공된다고하고 주차는 가게 옆 3대정도 가능했습니다. 2층에 큰 룸이있어서 회식 장소로도 괜찮아보이네요,"This is a jajangmyeon restaurant recommended by local residents. Since it's handmade noodles, the thickness is not constant, but it's very chewy. Jajangmyeon and jjamppong were all good. During lunchtime on weekdays, rice is provided free of charge, and parking was possible for about 3 cars next to the store. There's a big room on the second floor, so it looks good as a dining room"
360,taste,친구와 간단히 점심 해결하려고 찾다가 삼선짬뽕두그릇 먹었어요ㅎ 서빙도 빠르고 삼선짬뽕이라 더 맛있었어요 해물 야채도 푸짐하네요,"I was looking for a simple lunch with my friend, and I ate two bowls of Samseon Jjamppong. The serving was fast and it was more delicious because it was Samseon Jjamppong There are plenty of seafood and vegetables"
361,taste,아주 맛있어요,It's very delicious.
362,taste,짬뽕 진국입니다ㅎㅎ 든든한 한끼해결하고 가요 수타원 짬뽕 맛있습니다 !! 중국집의 생명은 스피드 ㅎ완전빨라요,It's jjamppong soupLet's eat a hearty meal and go. Handout Spicy Seafood Noodles are delicious!! The life of a Chinese restaurant is so fast
363,taste,이사끝나고 한그릇 했어요 수타원 짜장 짬뽕 맛있네요 ^^ 사장님도 친절하시고 양도 꽤많았어요 다음에 또 올게요,I had a bowl after moving Handawon jjajang and jjamppong are good ^^ The boss was kind and there was a lot of food I'll come again later.
364,taste,"양도 푸짐하고 맛있네요.
매장이 깔끔하게 운영되서 좋았어요!",The portions are plentiful and delicious.. It was nice that the store was operated neatly!
365,taste,역시 맛집!!,"As expected, a good restaurant!!"
366,taste,수타짜장 짱,Handmade Black Bean Noodles are the best
367,taste,맛있어요 ,It's good
368,taste,"비싸서 그렇지
탕슉 맛나요",It's because it's expensive. It tastes like tangsuyuk
369,taste,맛있어요,It's good
370,taste,"수타면에 양도 푸짐하구 맛나요! 
#수타자장면# 망포동",Handmade noodles are full and delicious! #HandmadeJajangmyeon #Mangpo-dong
371,taste,군만두 짱맛!,Fried dumplings are so good!
372,taste,탕수육이랑 짬뽕이 맛있네요,Sweet and sour pork and jjamppong are delicious
373,taste,진짜 맛있어요 레알 존맛탱,It's really good. It's really good
374,taste,수타면이 쫄깃했어요,The noodles were chewy
375,taste,맛있어요!,It's good!
376,taste,수타면 맛나요♡,It tastes like handmade noodles ♡
377,taste,"근처에볼일이있어서갔다가들렸는데
맛집이네요
수타면이고 맛나요","I had something to do nearby, so I stopped by. It's a good restaurant. It's handmade noodles and it's delicious"
378,taste,"맛은좋은데 네이버예약안받으신대요
무조건 현장대기 예약 무용지물","It tastes good, but they don't accept reservations on Naver. Unconditionally, on-site waiting reservation is useless"
379,taste,음식이 맛있습니다,The food is delicious
380,taste,수타면이라  맛있어요,Handmade noodles are good
381,taste,홍합의 신선도와 면의 굵기가 너무 제멋대로라 조금 아쉬워요 맛은 좋았습니다,The freshness of the mussel and the thickness of the noodles were too arbitrary. It was a bit disappointing. It tasted good
382,taste,"직원들도ㅈ너무 친절하고 짬뽕만 맛있는줄  알았는데 탕수육도 고기가 꽉차있고 간짜장하고 고슬고슬 잘볶아진 볶음밥에 계란후라이가 정말 기가막히게 맛있더군요
담에 2층에 직원회식하러 또 올께요","The staff were so kind and I thought only jjamppong was delicious, but the tangsuyuk was also filled with meat, and the fried eggs were amazingly delicious in the fried rice that was well-fried and seasoned. I'll be back on the second floor for a staff dinner"
383,taste,짜장면 먹기 좋네요~~^^,It's good to eat jajangmyeon~~^^
384,taste,"면발쫄깃하고 짜장 짬뽕 정말 맛있어요!
다만 주차장이 협소해 아쉬워요
아기의자도 있어요!
가격이 좀 쎔","Noodles and jjajang and jjamppong are really good! But it's a shame that the parking lot is small. There's a baby chair, too! The price is a bit high"
